shipment_id,origin,destination,cargo_type,weather,port_congestion_level,distance_km,gate_in_wait_hrs,actual_duration_hrs,planned_duration_hrs,total_cost_try
SHP-01140,Iskenderun,Izmir,Oversized,Rainy,10,436,8.815678429955776,16.742951157228504,8.228571428571428,24747.03
SHP-01141,Kocaeli,Iskenderun,Dry,Clear,1,241,0.8815678429955777,4.324424985852721,5.442857142857143,7228.27
SHP-01142,Ambarli,Kocaeli,Dry,Clear,5,418,4.407839214977888,10.379267786406459,7.9714285714285715,10568.42
SHP-01146,Izmir,Ambarli,Hazardous,Rainy,10,158,8.815678429955776,11.688405702683049,4.257142857142857,12483.32
SHP-01150,Iskenderun,Izmir,Oversized,Stormy,2,410,1.7631356859911553,12.013135685991156,7.857142857142857,21763.4
SHP-01151,Iskenderun,Izmir,Hazardous,Clear,6,394,5.289407057973466,10.917978486544895,7.628571428571429,16668.05
SHP-01152,Ambarli,Iskenderun,Hazardous,Clear,9,573,7.934110586960199,16.119824872674485,10.185714285714285,22156.54
SHP-01153,Mersin,Iskenderun,Cold_Chain,Clear,9,779,7.934110586960199,19.062682015531628,13.128571428571428,23848.52
SHP-01154,Ambarli,Izmir,Dry,Clear,9,194,7.934110586960199,10.70553915838877,4.771428571428571,7984.71
SHP-01155,Izmir,Ambarli,Cold_Chain,Clear,2,161,1.7631356859911553,4.063135685991155,4.3,8386.94
SHP-01156,Mersin,Kocaeli,Dry,Clear,4,571,3.5262713719823107,11.683414229125168,10.157142857142857,12714.94
SHP-01157,Izmir,Mersin,Dry,Clear,4,367,3.5262713719823107,8.769128514839453,7.242857142857143,9559.06
SHP-01158,Izmir,Iskenderun,Dry,Rainy,1,351,0.8815678429955777,7.26338602481376,7.014285714285714,8992.25
SHP-01161,Ambarli,Izmir,Dry,Stormy,10,156,8.815678429955776,12.715678429955776,4.228571428571429,8035.1
SHP-01162,Ambarli,Izmir,Oversized,Clear,2,207,1.7631356859911553,4.720278543134013,4.957142857142857,13404.58
SHP-01163,Kocaeli,Ambarli,Cold_Chain,Rainy,6,382,5.289407057973466,12.234861603428012,7.457142857142857,14845.56
SHP-01164,Izmir,Iskenderun,Dry,Rainy,7,380,6.1709749009690436,13.080065810059953,7.428571428571429,10791.47
SHP-01165,Kocaeli,Ambarli,Cold_Chain,Rainy,9,418,7.934110586960199,15.5341105869602,7.9714285714285715,16599.98
SHP-01166,Iskenderun,Ambarli,Hazardous,Clear,5,628,4.407839214977888,13.379267786406459,10.971428571428572,22107.39
SHP-01167,Izmir,Kocaeli,Hazardous,Clear,6,157,5.289407057973466,7.532264200830609,4.242857142857143,10801.83
SHP-01168,Mersin,Iskenderun,Dry,Rainy,7,810,6.1709749009690436,20.89824762824177,13.571428571428571,17862.4
SHP-01169,Mersin,Iskenderun,Hazardous,Clear,8,819,7.052542743964621,18.75254274396462,13.7,27892.91
SHP-01171,Ambarli,Kocaeli,Dry,Clear,7,379,6.1709749009690436,11.585260615254757,7.414285714285715,10405.87
SHP-01172,Ambarli,Mersin,Cold_Chain,Clear,8,159,7.052542743964621,9.323971315393193,4.271428571428571,10112.01
SHP-01173,Iskenderun,Kocaeli,Dry,Stormy,2,166,1.7631356859911553,5.913135685991156,4.371428571428572,6453.45
SHP-01174,Ambarli,Izmir,Hazardous,Clear,6,201,5.289407057973466,8.160835629402037,4.871428571428572,11890.91
SHP-01177,Mersin,Iskenderun,Cold_Chain,Clear,3,776,2.644703528986733,13.730417814701019,13.085714285714285,21932.25
SHP-01178,Mersin,Kocaeli,Dry,Rainy,9,623,7.934110586960199,19.261383314232926,10.9,15228.16
SHP-01179,Mersin,Ambarli,Dry,Clear,5,180,4.407839214977888,6.97926778640646,4.571428571428571,6886.56
SHP-01181,Izmir,Iskenderun,Dry,Rainy,10,426,8.815678429955776,16.56113297541032,8.085714285714285,12209.07
SHP-01182,Kocaeli,Mersin,Dry,Rainy,4,638,3.5262713719823107,15.12627137198231,11.114285714285714,14372.86
SHP-01183,Iskenderun,Ambarli,Hazardous,Clear,3,644,2.644703528986733,11.844703528986733,11.2,21798.17
SHP-01184,Ambarli,Iskenderun,Dry,Clear,10,561,8.815678429955776,16.82996414424149,10.014285714285714,13882.59
SHP-01185,Izmir,Ambarli,Oversized,Clear,3,238,2.644703528986733,6.044703528986733,5.4,14686.07
SHP-01186,Kocaeli,Ambarli,Hazardous,Clear,4,356,3.5262713719823107,8.611985657696597,7.085714285714285,15022.22
SHP-01188,Izmir,Iskenderun,Hazardous,Clear,2,422,1.7631356859911553,7.791707114562584,8.028571428571428,16045.34
SHP-01189,Izmir,Iskenderun,Hazardous,Rainy,1,420,0.8815678429955777,8.517931479359214,8.0,16203.01
SHP-01190,Mersin,Ambarli,Cold_Chain,Rainy,6,220,5.289407057973466,9.289407057973467,5.142857142857142,11116.05
SHP-01193,Izmir,Ambarli,Cold_Chain,Clear,7,151,6.1709749009690436,8.328117758111901,4.157142857142857,9630.2
SHP-01194,Iskenderun,Kocaeli,Dry,Clear,1,203,0.8815678429955777,3.7815678429955777,4.9,6640.41
SHP-01195,Kocaeli,Ambarli,Dry,Stormy,1,406,0.8815678429955777,11.031567842995578,7.8,10588.71
SHP-01196,Iskenderun,Kocaeli,Cold_Chain,Clear,9,227,7.934110586960199,11.176967729817342,5.242857142857143,11893.3
SHP-01197,Kocaeli,Izmir,Oversized,Clear,7,168,6.1709749009690436,8.570974900969043,4.4,14283.41
SHP-01198,Izmir,Ambarli,Dry,Clear,5,177,4.407839214977888,6.9364106435493165,4.5285714285714285,6840.15
SHP-01199,Ambarli,Izmir,Cold_Chain,Clear,6,245,5.289407057973466,8.789407057973467,5.5,11357.5
SHP-01200,Ambarli,Mersin,Oversized,Clear,6,229,5.289407057973466,8.560835629402037,5.271428571428571,15729.96
SHP-01201,Ambarli,Izmir,Dry,Clear,5,227,4.407839214977888,7.650696357835031,5.242857142857143,7613.65
SHP-01202,Kocaeli,Mersin,Dry,Clear,10,611,8.815678429955776,17.544249858527202,10.728571428571428,14656.09
SHP-01203,Kocaeli,Izmir,Oversized,Clear,2,164,1.7631356859911553,4.105992828848298,4.342857142857143,12074.16
SHP-01206,Izmir,Ambarli,Dry,Clear,5,224,4.407839214977888,7.607839214977888,5.2,7567.24
SHP-01207,Mersin,Iskenderun,Hazardous,Clear,8,803,7.052542743964621,18.523971315393194,13.471428571428572,27496.87
SHP-01208,Mersin,Ambarli,Dry,Clear,9,186,7.934110586960199,10.591253444103057,4.657142857142857,7860.95
SHP-01210,Iskenderun,Mersin,Hazardous,Clear,10,832,8.815678429955776,20.70139271567006,13.885714285714286,28919.94
SHP-01212,Izmir,Mersin,Oversized,Clear,8,381,7.052542743964621,12.495399886821765,7.442857142857143,21314.41
SHP-01214,Iskenderun,Izmir,Dry,Rainy,2,384,1.7631356859911553,8.744953867809336,7.485714285714286,9755.29
SHP-01216,Izmir,Kocaeli,Dry,Clear,6,214,5.289407057973466,8.346549915116324,5.057142857142857,7632.93
SHP-01217,Mersin,Iskenderun,Oversized,Clear,2,782,1.7631356859911553,12.934564257419726,13.17142857142857,31195.08
SHP-01218,Mersin,Ambarli,Dry,Clear,3,169,2.644703528986733,5.058989243272447,4.414285714285715,6275.61
SHP-01219,Kocaeli,Ambarli,Dry,Rainy,9,394,7.934110586960199,15.097746950596562,7.628571428571429,11462.47
SHP-01220,Iskenderun,Mersin,Dry,Clear,1,767,0.8815678429955777,11.838710700138435,12.957142857142857,15365.49
SHP-01221,Kocaeli,Iskenderun,Dry,Clear,9,160,7.934110586960199,10.219824872674485,4.285714285714286,7458.73
SHP-01223,Kocaeli,Mersin,Dry,Clear,6,631,5.289407057973466,14.30369277225918,11.014285714285714,14083.92
SHP-01224,Kocaeli,Izmir,Hazardous,Clear,6,157,5.289407057973466,7.532264200830609,4.242857142857143,10801.83
SHP-01225,Mersin,Kocaeli,Cold_Chain,Clear,4,603,3.5262713719823107,12.140557086268025,10.614285714285714,18493.97
SHP-01227,Mersin,Iskenderun,Hazardous,Clear,7,833,6.1709749009690436,18.070974900969045,13.9,27886.81
SHP-01228,Ambarli,Mersin,Dry,Rainy,6,157,5.289407057973466,8.14395251251892,4.242857142857143,6904.06
SHP-01229,Iskenderun,Mersin,Dry,Clear,5,838,4.407839214977888,16.37926778640646,13.971428571428572,17065.82
SHP-01230,Kocaeli,Iskenderun,Dry,Clear,6,163,5.289407057973466,7.617978486544894,4.328571428571429,6843.96
SHP-01231,Izmir,Iskenderun,Cold_Chain,Clear,4,402,3.5262713719823107,9.269128514839453,7.742857142857143,14140.71
SHP-01232,Iskenderun,Mersin,Oversized,Clear,7,837,6.1709749009690436,18.1281177581119,13.957142857142857,34982.27
SHP-01233,Iskenderun,Mersin,Dry,Clear,4,800,3.5262713719823107,14.95484280055374,13.428571428571429,16257.57
SHP-01234,Mersin,Ambarli,Dry,Clear,6,170,5.289407057973466,7.717978486544894,4.428571428571429,6952.25
SHP-01235,Mersin,Ambarli,Hazardous,Clear,9,238,7.934110586960199,11.334110586960199,5.4,13864.62
SHP-01236,Ambarli,Izmir,Dry,Clear,4,168,3.5262713719823107,5.926271371982311,4.4,6480.53
SHP-01237,Iskenderun,Mersin,Cold_Chain,Stormy,5,764,4.407839214977888,23.50783921497789,12.914285714285715,25154.46
SHP-01239,Izmir,Ambarli,Hazardous,Stormy,10,160,8.815678429955776,12.815678429955776,4.285714285714286,12972.31
SHP-01240,Ambarli,Mersin,Oversized,Clear,6,213,5.289407057973466,8.332264200830608,5.042857142857143,15234.92
SHP-01241,Mersin,Kocaeli,Cold_Chain,Clear,2,624,1.7631356859911553,10.67742140027687,10.914285714285715,18414.59
SHP-01242,Kocaeli,Ambarli,Dry,Rainy,8,439,7.052542743964621,15.034360925782803,8.271428571428572,11982.06
SHP-01244,Iskenderun,Kocaeli,Dry,Clear,2,164,1.7631356859911553,4.105992828848298,4.342857142857143,6037.08
SHP-01245,Izmir,Kocaeli,Cold_Chain,Clear,1,218,0.8815678429955777,3.995853557281292,5.114285714285714,9621.44
SHP-01246,Ambarli,Kocaeli,Dry,Rainy,2,388,1.7631356859911553,8.81768114053661,7.542857142857143,9821.07
SHP-01247,Iskenderun,Ambarli,Dry,Clear,5,586,4.407839214977888,12.77926778640646,10.371428571428572,13167.38
SHP-01248,Izmir,Ambarli,Cold_Chain,Clear,3,196,2.644703528986733,5.444703528986732,4.8,9370.61
SHP-01249,Iskenderun,Ambarli,Dry,Clear,7,553,6.1709749009690436,14.070974900969045,9.9,13097.65
SHP-01251,Iskenderun,Ambarli,Cold_Chain,Rainy,6,577,5.289407057973466,15.780316148882555,10.242857142857142,19334.78
SHP-01252,Iskenderun,Izmir,Oversized,Clear,6,412,5.289407057973466,11.175121343687753,7.885714285714286,21391.98
SHP-01253,Ambarli,Iskenderun,Hazardous,Clear,7,573,6.1709749009690436,14.35668918668333,10.185714285714285,21451.29
SHP-01255,Ambarli,Kocaeli,Dry,Clear,5,424,4.407839214977888,10.464982072120744,8.057142857142857,10661.24
SHP-01256,Izmir,Mersin,Hazardous,Clear,7,365,6.1709749009690436,11.385260615254758,7.214285714285714,16302.87
SHP-01257,Mersin,Iskenderun,Cold_Chain,Clear,8,757,7.052542743964621,17.866828458250335,12.814285714285715,23063.5
SHP-01258,Izmir,Iskenderun,Cold_Chain,Clear,10,417,8.815678429955776,14.772821287098633,7.957142857142857,16316.87
SHP-01259,Ambarli,Kocaeli,Oversized,Clear,10,435,8.815678429955776,15.02996414424149,8.214285714285715,23866.74
SHP-01260,Iskenderun,Mersin,Dry,Rainy,5,766,4.407839214977888,18.335111942250617,12.942857142857143,16698.08
SHP-01262,Iskenderun,Mersin,Hazardous,Stormy,7,800,6.1709749009690436,26.170974900969043,13.428571428571429,30498.56
SHP-01263,Kocaeli,Izmir,Cold_Chain,Clear,7,209,6.1709749009690436,9.15668918668333,4.985714285714286,10886.36
SHP-01264,Kocaeli,Ambarli,Dry,Clear,10,392,8.815678429955776,14.415678429955776,7.6,11268.16
SHP-01266,Kocaeli,Ambarli,Dry,Clear,5,414,4.407839214977888,10.322124929263602,7.914285714285715,10506.54
SHP-01267,Mersin,Iskenderun,Cold_Chain,Stormy,3,761,2.644703528986733,21.66970352898673,12.871428571428572,24461.13
SHP-01269,Iskenderun,Kocaeli,Cold_Chain,Clear,3,220,2.644703528986733,5.787560671843876,5.142857142857142,9890.41
SHP-01271,Kocaeli,Izmir,Cold_Chain,Clear,7,215,6.1709749009690436,9.242403472397616,5.071428571428571,11016.31
SHP-01273,Iskenderun,Ambarli,Cold_Chain,Stormy,6,568,5.289407057973466,19.489407057973466,10.114285714285714,20483.04
SHP-01274,Ambarli,Iskenderun,Dry,Clear,9,597,7.934110586960199,16.462682015531627,10.528571428571428,14219.12
SHP-01275,Izmir,Mersin,Dry,Clear,4,413,3.5262713719823107,9.426271371982311,7.9,10270.68
SHP-01276,Kocaeli,Mersin,Dry,Clear,7,607,6.1709749009690436,14.842403472397613,10.67142857142857,13933.03
SHP-01277,Izmir,Ambarli,Dry,Clear,2,208,1.7631356859911553,4.734564257419727,4.9714285714285715,6717.76
SHP-01278,Ambarli,Kocaeli,Dry,Clear,6,398,5.289407057973466,10.975121343687752,7.685714285714286,10479.41
SHP-01281,Kocaeli,Izmir,Dry,Clear,10,171,8.815678429955776,11.258535572812919,4.442857142857143,7849.29
SHP-01283,Mersin,Iskenderun,Cold_Chain,Clear,10,787,8.815678429955776,20.058535572812918,13.242857142857142,24330.33
SHP-01284,Mersin,Ambarli,Hazardous,Clear,7,190,6.1709749009690436,8.885260615254758,4.714285714285714,11971.27
SHP-01285,Mersin,Kocaeli,Dry,Rainy,1,557,0.8815678429955777,11.008840570268305,9.957142857142857,12379.71
SHP-01286,Mersin,Iskenderun,Dry,Clear,3,822,2.644703528986733,14.387560671843875,13.742857142857142,16377.52
SHP-01287,Kocaeli,Izmir,Hazardous,Clear,7,157,6.1709749009690436,8.413832043826186,4.242857142857143,11154.45
SHP-01289,Mersin,Ambarli,Oversized,Clear,7,154,6.1709749009690436,8.370974900969044,4.2,13850.25
SHP-01290,Mersin,Kocaeli,Cold_Chain,Clear,7,574,6.1709749009690436,14.370974900969042,10.2,18791.53
SHP-01291,Izmir,Iskenderun,Oversized,Clear,8,419,7.052542743964621,13.038257029678906,7.985714285714286,22490.13
SHP-01293,Ambarli,Izmir,Dry,Stormy,9,158,7.934110586960199,11.8841105869602,4.257142857142857,7851.0
SHP-01294,Ambarli,Iskenderun,Cold_Chain,Rainy,8,550,7.052542743964621,17.052542743964622,9.857142857142858,19330.29
SHP-01295,Mersin,Kocaeli,Dry,Clear,2,566,1.7631356859911553,9.848849971705441,10.085714285714285,12256.02
SHP-01296,Ambarli,Kocaeli,Hazardous,Clear,5,350,4.407839214977888,9.407839214977887,7.0,15226.34
SHP-01297,Izmir,Kocaeli,Dry,Clear,1,175,0.8815678429955777,3.3815678429955778,4.5,6207.25
SHP-01300,Kocaeli,Izmir,Oversized,Clear,10,163,8.815678429955776,11.144249858527205,4.328571428571429,15451.06
SHP-01301,Ambarli,Kocaeli,Dry,Clear,1,400,0.8815678429955777,6.595853557281292,7.714285714285714,9688.0
SHP-01302,Izmir,Ambarli,Hazardous,Rainy,5,162,4.407839214977888,7.353293760432433,4.314285714285715,10825.43
SHP-01303,Kocaeli,Iskenderun,Dry,Stormy,2,248,1.7631356859911553,7.963135685991156,5.542857142857143,7941.63
SHP-01304,Ambarli,Mersin,Dry,Clear,1,227,0.8815678429955777,4.124424985852721,5.242857142857143,7011.69
SHP-01305,Izmir,Ambarli,Dry,Stormy,9,184,7.934110586960199,12.5341105869602,4.628571428571428,8322.86
SHP-01306,Ambarli,Mersin,Dry,Clear,10,164,8.815678429955776,11.15853557281292,4.342857142857143,7741.0
SHP-01307,Izmir,Mersin,Oversized,Clear,5,423,4.407839214977888,10.450696357835032,8.042857142857143,21291.54
SHP-01308,Kocaeli,Iskenderun,Hazardous,Clear,7,203,6.1709749009690436,9.070974900969043,4.9,12293.05
SHP-01309,Ambarli,Mersin,Cold_Chain,Rainy,7,189,6.1709749009690436,9.60733853733268,4.7,10710.93
SHP-01312,Iskenderun,Mersin,Oversized,Rainy,4,796,3.5262713719823107,17.998998644709584,13.371428571428572,33942.03
SHP-01313,Ambarli,Kocaeli,Cold_Chain,Clear,6,403,5.289407057973466,11.046549915116323,7.757142857142857,14779.47
SHP-01315,Iskenderun,Mersin,Hazardous,Clear,8,809,7.052542743964621,18.60968560110748,13.557142857142857,27645.39
SHP-01316,Kocaeli,Iskenderun,Dry,Clear,10,185,8.815678429955776,11.458535572812918,4.642857142857142,8065.87
SHP-01317,Iskenderun,Kocaeli,Hazardous,Rainy,6,163,5.289407057973466,8.25304342160983,4.328571428571429,11204.36
SHP-01318,Kocaeli,Iskenderun,Dry,Clear,3,211,2.644703528986733,5.658989243272448,5.014285714285714,6925.35
SHP-01319,Izmir,Iskenderun,Cold_Chain,Clear,9,434,7.934110586960199,14.1341105869602,8.2,16376.51
SHP-01320,Kocaeli,Mersin,Dry,Clear,3,608,2.644703528986733,11.330417814701018,10.685714285714285,13066.94
SHP-01322,Ambarli,Kocaeli,Oversized,Clear,2,362,1.7631356859911553,6.934564257419727,7.171428571428572,18200.28
SHP-01323,Ambarli,Iskenderun,Dry,Clear,1,551,0.8815678429955777,8.752996414424148,9.87142857142857,12023.97
SHP-01324,Kocaeli,Ambarli,Dry,Clear,5,446,4.407839214977888,10.779267786406459,8.37142857142857,11001.58
SHP-01325,Izmir,Kocaeli,Dry,Clear,2,194,1.7631356859911553,4.534564257419727,4.771428571428571,6501.18
SHP-01326,Izmir,Mersin,Dry,Clear,4,408,3.5262713719823107,9.354842800553739,7.828571428571428,10193.33
SHP-01327,Ambarli,Mersin,Oversized,Stormy,6,230,5.289407057973466,11.039407057973467,5.285714285714286,16993.05
SHP-01328,Ambarli,Iskenderun,Dry,Clear,10,565,8.815678429955776,16.887107001384347,10.071428571428571,13944.47
SHP-01329,Izmir,Ambarli,Cold_Chain,Clear,9,160,7.934110586960199,10.219824872674485,4.285714285714286,10442.22
SHP-01330,Ambarli,Kocaeli,Hazardous,Clear,9,395,7.934110586960199,13.576967729817342,7.642857142857143,17750.68
SHP-01331,Kocaeli,Iskenderun,Dry,Clear,9,220,7.934110586960199,11.076967729817342,5.142857142857142,8386.93
SHP-01332,Ambarli,Mersin,Oversized,Clear,2,150,1.7631356859911553,3.905992828848298,4.142857142857142,11641.0
SHP-01334,Kocaeli,Izmir,Dry,Rainy,9,206,7.934110586960199,11.679565132414744,4.942857142857143,8371.0
SHP-01335,Izmir,Ambarli,Hazardous,Rainy,2,185,1.7631356859911553,5.126772049627519,4.642857142857142,10372.69
SHP-01336,Mersin,Kocaeli,Hazardous,Clear,6,619,5.289407057973466,14.132264200830608,10.842857142857143,22237.25
SHP-01338,Kocaeli,Izmir,Dry,Clear,4,213,3.5262713719823107,6.569128514839454,5.042857142857143,7176.68
SHP-01339,Mersin,Kocaeli,Dry,Clear,9,622,7.934110586960199,16.819824872674484,10.885714285714286,14605.87
SHP-01340,Kocaeli,Mersin,Dry,Stormy,7,596,6.1709749009690436,21.070974900969045,10.514285714285714,15359.29
SHP-01342,Iskenderun,Mersin,Dry,Clear,6,793,5.289407057973466,16.617978486544896,13.32857142857143,16590.06
SHP-01344,Kocaeli,Mersin,Hazardous,Clear,10,582,8.815678429955776,17.12996414424149,10.314285714285715,22731.94
SHP-01345,Ambarli,Iskenderun,Dry,Clear,2,584,1.7631356859911553,10.105992828848299,10.342857142857143,12534.48
SHP-01346,Izmir,Iskenderun,Dry,Rainy,5,415,4.407839214977888,11.953293760432434,7.928571428571429,10926.23
SHP-01347,Izmir,Mersin,Dry,Clear,4,397,3.5262713719823107,9.197699943410882,7.671428571428572,10023.16
SHP-01350,Kocaeli,Ambarli,Cold_Chain,Stormy,6,435,5.289407057973466,16.164407057973467,8.214285714285715,17103.77
SHP-01351,Mersin,Ambarli,Cold_Chain,Clear,1,180,0.8815678429955777,3.4529964144241494,4.571428571428571,8798.44
SHP-01352,Iskenderun,Kocaeli,Dry,Clear,4,205,3.5262713719823107,6.454842800553739,4.928571428571429,7052.92
SHP-01354,Ambarli,Kocaeli,Dry,Rainy,2,424,1.7631356859911553,9.472226595082065,8.057142857142857,10413.05
SHP-01355,Iskenderun,Izmir,Dry,Clear,3,395,2.644703528986733,8.287560671843876,7.642857142857143,9771.83
SHP-01356,Iskenderun,Kocaeli,Dry,Clear,7,207,6.1709749009690436,9.128117758111902,4.957142857142857,7745.03
SHP-01357,Iskenderun,Mersin,Hazardous,Stormy,9,830,7.934110586960199,28.684110586960198,13.857142857142858,32074.95
SHP-01359,Ambarli,Kocaeli,Dry,Clear,3,396,2.644703528986733,8.30184638612959,7.6571428571428575,9787.3
SHP-01360,Kocaeli,Mersin,Dry,Rainy,8,633,7.052542743964621,18.56163365305553,11.042857142857143,15172.2
SHP-01361,Mersin,Ambarli,Dry,Clear,1,211,0.8815678429955777,3.895853557281292,5.014285714285714,6764.17
SHP-01363,Izmir,Iskenderun,Dry,Clear,10,354,8.815678429955776,13.872821287098633,7.057142857142857,10680.3
SHP-01365,Izmir,Iskenderun,Hazardous,Clear,1,404,0.8815678429955777,6.652996414424149,7.771428571428571,15599.81
SHP-01366,Iskenderun,Mersin,Dry,Clear,10,778,8.815678429955776,19.929964144241488,13.114285714285714,17239.58
SHP-01367,Izmir,Mersin,Cold_Chain,Rainy,2,377,1.7631356859911553,8.61768114053661,7.385714285714286,13496.25
SHP-01369,Mersin,Iskenderun,Cold_Chain,Clear,4,768,3.5262713719823107,14.497699943410883,12.971428571428572,22067.54
SHP-01370,Mersin,Iskenderun,Dry,Clear,4,825,3.5262713719823107,15.311985657696598,13.785714285714286,16644.32
SHP-01371,Izmir,Iskenderun,Dry,Stormy,4,356,3.5262713719823107,12.426271371982311,7.085714285714285,10342.46
SHP-01372,Kocaeli,Izmir,Dry,Clear,9,200,7.934110586960199,10.791253444103056,4.857142857142858,8077.53
SHP-01373,Iskenderun,Mersin,Cold_Chain,Rainy,4,791,3.5262713719823107,17.90808955380049,13.3,23644.31
SHP-01374,Iskenderun,Mersin,Dry,Clear,7,799,6.1709749009690436,17.585260615254757,13.414285714285715,16903.27
SHP-01375,Kocaeli,Mersin,Dry,Clear,5,561,4.407839214977888,12.422124929263603,10.014285714285714,12780.63
SHP-01376,Izmir,Mersin,Dry,Clear,6,389,5.289407057973466,10.846549915116324,7.557142857142857,10340.18
SHP-01377,Ambarli,Izmir,Oversized,Rainy,2,183,1.7631356859911553,5.090408413263883,4.614285714285714,12900.08
SHP-01378,Izmir,Kocaeli,Cold_Chain,Clear,9,205,7.934110586960199,10.862682015531627,4.928571428571429,11416.83
SHP-01379,Izmir,Iskenderun,Cold_Chain,Clear,7,449,6.1709749009690436,12.585260615254757,8.414285714285715,16084.28
SHP-01380,Ambarli,Izmir,Dry,Clear,9,214,7.934110586960199,10.991253444103055,5.057142857142857,8294.11
SHP-01381,Iskenderun,Ambarli,Dry,Clear,2,569,1.7631356859911553,9.891707114562584,10.128571428571428,12302.43
SHP-01383,Mersin,Izmir,Dry,Clear,3,378,2.644703528986733,8.044703528986734,7.4,9508.84
SHP-01385,Izmir,Ambarli,Dry,Clear,5,179,4.407839214977888,6.964982072120745,4.557142857142857,6871.09
SHP-01388,Mersin,Iskenderun,Dry,Clear,10,756,8.815678429955776,19.61567842995578,12.8,16899.24
SHP-01389,Iskenderun,Kocaeli,Dry,Clear,4,239,3.5262713719823107,6.940557086268025,5.414285714285715,7578.9
SHP-01390,Mersin,Izmir,Cold_Chain,Clear,6,427,5.289407057973466,11.389407057973465,8.1,15299.26
SHP-01391,Ambarli,Mersin,Dry,Stormy,9,221,7.934110586960199,13.4591105869602,5.157142857142857,8994.36
SHP-01392,Mersin,Izmir,Dry,Clear,5,416,4.407839214977888,10.35069635783503,7.942857142857143,10537.48
SHP-01393,Iskenderun,Ambarli,Dry,Clear,3,595,2.644703528986733,11.144703528986733,10.5,12865.83
SHP-01395,Ambarli,Mersin,Dry,Clear,4,150,3.5262713719823107,5.6691285148394535,4.142857142857142,6202.07
SHP-01396,Iskenderun,Mersin,Hazardous,Clear,7,759,6.1709749009690436,17.013832043826188,12.842857142857143,26055.16
SHP-01397,Izmir,Kocaeli,Dry,Clear,8,167,7.052542743964621,9.438257029678907,4.385714285714286,7346.63
SHP-01401,Izmir,Ambarli,Dry,Clear,4,226,3.5262713719823107,6.754842800553739,5.228571428571429,7377.79
SHP-01403,Mersin,Izmir,Hazardous,Clear,4,387,3.5262713719823107,9.05484280055374,7.5285714285714285,15789.53
SHP-01405,Ambarli,Izmir,Dry,Clear,6,154,5.289407057973466,7.489407057973466,4.2,6704.73
SHP-01406,Mersin,Ambarli,Dry,Rainy,7,211,6.1709749009690436,10.00733853733268,5.014285714285714,8012.43
SHP-01407,Izmir,Mersin,Dry,Clear,2,355,1.7631356859911553,6.834564257419727,7.071428571428571,8991.85
SHP-01408,Iskenderun,Ambarli,Dry,Clear,8,622,7.052542743964621,15.938257029678908,10.885714285714286,14385.48
SHP-01409,Mersin,Iskenderun,Cold_Chain,Stormy,8,776,7.052542743964621,26.45254274396462,13.085714285714285,26385.0
SHP-01410,Iskenderun,Ambarli,Cold_Chain,Clear,3,594,2.644703528986733,11.130417814701019,10.485714285714286,17990.5
SHP-01411,Kocaeli,Izmir,Dry,Clear,3,243,2.644703528986733,6.116132100415305,5.4714285714285715,7420.39
SHP-01412,Kocaeli,Ambarli,Dry,Rainy,4,397,3.5262713719823107,10.744453190164128,7.671428571428572,10409.85
SHP-01413,Izmir,Iskenderun,Dry,Clear,1,354,0.8815678429955777,5.938710700138435,7.057142857142857,8976.38
SHP-01414,Iskenderun,Ambarli,Dry,Clear,2,570,1.7631356859911553,9.905992828848298,10.142857142857142,12317.9
SHP-01415,Kocaeli,Mersin,Dry,Rainy,5,613,4.407839214977888,15.553293760432432,10.757142857142858,14182.15
SHP-01416,Mersin,Izmir,Oversized,Stormy,5,372,4.407839214977888,13.707839214977888,7.314285714285714,21706.46
SHP-01417,Ambarli,Kocaeli,Hazardous,Clear,6,395,5.289407057973466,10.932264200830609,7.642857142857143,16692.8
SHP-01418,Izmir,Kocaeli,Dry,Clear,3,155,2.644703528986733,4.858989243272447,4.214285714285714,6059.03
SHP-01420,Izmir,Ambarli,Oversized,Clear,4,176,3.5262713719823107,6.040557086268025,4.514285714285714,13208.58
SHP-01421,Ambarli,Izmir,Hazardous,Clear,5,164,4.407839214977888,6.7506963578350305,4.342857142857143,10622.46
SHP-01422,Izmir,Ambarli,Dry,Clear,2,233,1.7631356859911553,5.091707114562584,5.328571428571429,7104.51
SHP-01424,Kocaeli,Iskenderun,Dry,Rainy,7,185,6.1709749009690436,9.534611264605408,4.642857142857142,7584.89
SHP-01426,Iskenderun,Izmir,Cold_Chain,Rainy,8,420,7.052542743964621,14.688906380328259,8.0,16337.48
SHP-01427,Mersin,Kocaeli,Hazardous,Clear,1,573,0.8815678429955777,9.067282128709863,10.185714285714285,19782.9
SHP-01428,Ambarli,Izmir,Cold_Chain,Clear,9,230,7.934110586960199,11.219824872674485,5.285714285714286,11958.28
SHP-01429,Ambarli,Izmir,Dry,Clear,5,214,4.407839214977888,7.464982072120745,5.057142857142857,7412.54
SHP-01430,Kocaeli,Iskenderun,Cold_Chain,Clear,10,204,8.815678429955776,11.72996414424149,4.914285714285715,11703.72
SHP-01431,Ambarli,Iskenderun,Dry,Rainy,4,613,3.5262713719823107,14.671725917436856,10.757142857142858,13961.76
SHP-01432,Ambarli,Mersin,Cold_Chain,Clear,8,161,7.052542743964621,9.352542743964621,4.3,10155.33
